,date,USD,BTC,ETH,XLM,USDT,NANO
315,2018-02-12,90.209999,8926.570313,868.70697,0.395649,1.00009,9.7548
316,2018-02-13,89.699997,8598.30957,845.257996,0.41061400000000003,1.0011,8.90974
317,2018-02-14,89.120003,9494.629883,923.560974,0.453888,1.0007700000000002,9.03965
318,2018-02-15,88.589996,10166.40039,936.9760130000001,0.453556,1.0054100000000001,9.39918
319,2018-02-16,89.099998,10233.90039,944.2100220000001,0.455446,1.0021,9.63819
320,2018-02-17,89.099998,11112.7002,974.11499,0.479075,1.0037,9.45016
321,2018-02-18,89.099998,10551.799809999999,923.9210210000001,0.450399,1.00519,8.64377
322,2018-02-19,89.099998,11225.299809999999,943.86499,0.45293199999999995,1.00061,8.591560000000001
323,2018-02-20,89.720001,11403.7002,895.370972,0.402289,1.00061,6.99887
324,2018-02-21,90.08000200000001,10690.40039,849.971008,0.39676500000000003,1.0009700000000001,7.814019999999999
325,2018-02-22,89.75,10005.0,812.844971,0.36644699999999997,1.00409,9.2788
326,2018-02-23,89.879997,10301.09961,864.189026,0.38198499999999996,1.00157,12.9885
327,2018-02-24,89.879997,9813.070313,840.5150150000001,0.355163,1.00284,14.2184
328,2018-02-25,89.879997,9664.730469,844.8099980000001,0.357302,1.00034,12.2109
329,2018-02-26,89.82,10366.7002,869.3150019999999,0.364579,0.999561,13.9161
330,2018-02-27,90.360001,10725.59961,878.2650150000001,0.362051,1.00052,15.4796
331,2018-02-28,90.610001,10397.90039,855.198975,0.333916,0.9989030000000001,14.2931
332,2018-03-01,90.32,10951.0,872.2000119999999,0.339314,1.00042,17.093201
333,2018-03-02,89.940002,11086.40039,856.853027,0.32010700000000003,0.9997299999999999,16.195101
334,2018-03-03,89.940002,11489.7002,857.224976,0.350168,1.0008700000000001,14.9242
335,2018-03-04,89.940002,11512.59961,866.6779789999999,0.36193000000000003,0.997612,14.914000000000001
336,2018-03-05,90.08000200000001,11573.299809999999,853.6840210000001,0.352031,0.998864,14.7436
337,2018-03-06,89.620003,10779.90039,816.9509889999999,0.337911,1.0005,13.4146
338,2018-03-07,89.639999,9965.570313,752.830994,0.32910300000000003,1.00248,11.9333
339,2018-03-08,90.120003,9395.009766,704.596008,0.311938,1.00591,9.90352
340,2018-03-09,90.089996,9337.549805,728.916016,0.311859,1.00166,11.6512
341,2018-03-10,90.089996,8866.0,686.8900150000001,0.292661,1.00519,10.8646
342,2018-03-11,90.089996,9578.629883,723.338989,0.304217,1.00384,11.5834
343,2018-03-12,89.900002,9205.120117,699.830994,0.291765,1.00235,10.7158
344,2018-03-13,89.660004,9194.849609,690.8270259999999,0.290193,0.999843,10.8522
345,2018-03-14,89.699997,8269.80957,614.291016,0.248689,1.00275,9.103660000000001
346,2018-03-15,90.139999,8300.860352,611.304016,0.240655,1.00128,8.77965
347,2018-03-16,90.230003,8338.349609,601.666016,0.22999099999999997,0.998551,8.82346
348,2018-03-17,90.230003,7916.879883,552.778992,0.206731,1.0016200000000002,7.83898
349,2018-03-18,90.230003,8223.679688,538.643982,0.220473,1.00308,8.30532
350,2018-03-19,89.900002,8630.650391,556.726013,0.250226,0.989867,8.280289999999999
351,2018-03-20,90.370003,8913.469727,557.174988,0.267968,0.9968319999999999,9.14627
352,2018-03-21,89.779999,8929.280273,561.731995,0.25463600000000003,0.999244,8.62539
353,2018-03-22,89.860001,8728.469727,539.7020259999999,0.24321199999999998,0.9989819999999999,8.25798
354,2018-03-23,89.440002,8879.620117,539.6190190000001,0.23614699999999997,0.9902350000000001,8.10699
355,2018-03-24,89.440002,8668.120117,526.439026,0.235422,1.0091,7.69563
356,2018-03-25,89.440002,8495.780273,524.2869870000001,0.239952,0.9996860000000001,7.56548
357,2018-03-26,89.029999,8209.400391,489.950989,0.228861,1.0034100000000001,6.97745
358,2018-03-27,89.370003,7833.040039,450.115997,0.216033,1.0016100000000001,6.51077
359,2018-03-28,90.059998,7954.47998,446.278992,0.21925100000000003,0.9992040000000001,6.58368
360,2018-03-29,90.150002,7165.700195,385.967987,0.19081900000000002,0.9986229999999999,5.47004
361,2018-03-30,90.150002,6890.52002,394.644989,0.18873299999999998,0.998943,5.18461
362,2018-03-31,90.150002,6973.529785,396.457001,0.20677800000000002,1.0007700000000002,5.62104
363,2018-04-01,90.150002,6844.22998,379.60699500000004,0.20658200000000002,0.9998100000000001,5.19281
364,2018-04-02,90.050003,7083.799805,386.424988,0.22487800000000002,1.00013,5.358709999999999
365,2018-04-03,90.199997,7456.109863,416.89300499999996,0.23569099999999998,1.00037,5.99569
366,2018-04-04,90.139999,6853.839844,380.542999,0.20410799999999998,1.0008299999999999,5.144819999999999
367,2018-04-05,90.459999,6811.470215,383.23199500000004,0.19794,1.00253,5.14675
368,2018-04-06,90.110001,6636.319824,370.285004,0.19331700000000002,1.00109,5.00416
369,2018-04-07,90.110001,6911.089844,385.31399500000003,0.20185899999999998,0.9996440000000001,5.08677
370,2018-04-08,90.110001,7023.52002,400.507996,0.206377,0.9968090000000001,5.0672
371,2018-04-09,89.839996,6770.72998,398.52600099999995,0.19733299999999998,0.997555,4.8389
372,2018-04-10,89.589996,6834.759765999999,414.24301099999997,0.199344,0.9973559999999999,4.846019999999999
373,2018-04-11,89.57,6968.319823999999,430.540009,0.212337,1.00025,5.2659400000000005
374,2018-04-12,89.75,7889.25,492.94100999999995,0.24211999999999997,0.9968309999999999,5.80353
375,2018-04-13,89.800003,7895.959961,492.73498499999994,0.24629,0.9988950000000001,5.7658
376,2018-04-14,89.800003,7986.240234000001,501.47799699999996,0.250668,0.9997659999999999,5.87889
377,2018-04-15,89.800003,8329.110352,531.7020259999999,0.290722,0.998602,6.41314
378,2018-04-16,89.43,8058.669922,511.14700300000004,0.284156,0.997592,5.966819999999999
379,2018-04-17,89.519997,7902.089844,502.89401200000003,0.300202,0.998556,5.91667
380,2018-04-18,89.620003,8163.419922,524.789001,0.351544,0.997609,6.3058
381,2018-04-19,89.940002,8294.30957,567.888977,0.36612,0.997185,7.1755
382,2018-04-20,90.32,8845.830078,615.7180179999999,0.391165,0.998338,7.34726
383,2018-04-21,90.32,8895.580078,605.39502,0.375663,0.999014,7.2368
384,2018-04-22,90.32,8802.459961,621.8599849999999,0.368139,0.9961959999999999,7.07027
385,2018-04-23,90.940002,8930.879883,642.5479740000001,0.372128,0.9978469999999999,7.578360000000001
386,2018-04-24,90.769997,9697.5,708.15802,0.40066999999999997,1.00476,8.115839999999999
387,2018-04-25,91.16999799999999,8845.740234,615.416016,0.339517,0.991809,6.78384
388,2018-04-26,91.559998,9281.509766,662.809021,0.387556,0.9996139999999999,7.52988
389,2018-04-27,91.540001,8987.049805,647.0319820000001,0.391085,1.00415,6.985580000000001
390,2018-04-28,91.540001,9348.480469,683.677979,0.428918,0.9993350000000001,7.51242
391,2018-04-29,91.540001,9419.080078,688.8809809999999,0.458405,0.998016,8.24774
392,2018-04-30,91.839996,9240.549805,669.9240110000001,0.424659,0.998919,8.4105
393,2018-05-01,92.449997,9119.009766,673.612976,0.439733,1.00349,8.14595
394,2018-05-02,92.510002,9235.919922,687.148987,0.43922700000000003,0.9974639999999999,8.547930000000001
395,2018-05-03,92.410004,9743.860352,779.5430299999999,0.437379,0.997973,9.78097
396,2018-05-04,92.57,9700.759766,785.6240230000001,0.43113999999999997,0.998561,9.33446
397,2018-05-05,92.57,9858.150391,816.119995,0.430875,0.9962840000000001,9.04169
398,2018-05-06,92.57,9654.799805,792.310974,0.412944,0.997202,8.74845
399,2018-05-07,92.75,9373.009766,753.724976,0.395702,0.997237,8.25295
400,2018-05-08,93.120003,9234.820313,752.856995,0.386371,1.0021200000000001,7.93353
401,2018-05-09,93.040001,9325.179688,752.275024,0.37797,1.00051,7.732760000000001
402,2018-05-10,92.650002,9043.94043,727.276978,0.353962,1.00134,7.01583
403,2018-05-11,92.540001,8441.490234,679.585999,0.314252,1.00225,6.06511
404,2018-05-12,92.540001,8504.889648,686.0479740000001,0.359937,1.0011,6.32817
405,2018-05-13,92.540001,8723.94043,733.4959719999999,0.375852,1.00325,6.65102
406,2018-05-14,92.589996,8716.790039,730.5490110000001,0.36968,1.00127,6.40639
407,2018-05-15,93.220001,8510.379883,708.8709719999999,0.348445,1.00114,6.13974
408,2018-05-16,93.389999,8368.830078,707.049988,0.334677,0.99995,6.0136
409,2018-05-17,93.470001,8094.319823999999,672.6569820000001,0.31349699999999997,1.00019,5.48382
410,2018-05-18,93.639999,8250.969727,694.367004,0.319488,1.00111,5.59797
411,2018-05-19,93.639999,8247.179688,696.530029,0.317234,1.0003600000000001,5.52653
412,2018-05-20,93.639999,8513.25,715.3690190000001,0.33281,0.999117,5.71333
413,2018-05-21,93.68,8418.990234,699.221985,0.31811500000000004,1.0029700000000001,5.38319
414,2018-05-22,93.610001,8041.779785,647.741028,0.301084,1.0029700000000001,4.87215
415,2018-05-23,94.010002,7557.819823999999,583.585022,0.280355,1.0040200000000001,4.34243
416,2018-05-24,93.779999,7587.339844,601.755005,0.291338,0.998818,4.56451
417,2018-05-25,94.190002,7480.140137,586.734009,0.288069,1.00044,4.3377
418,2018-05-26,94.190002,7355.879883,587.280029,0.284695,0.99989,4.219069999999999
419,2018-05-27,94.190002,7368.220215,572.6680299999999,0.276376,0.999182,4.043
420,2018-05-28,94.190002,7135.990234000001,516.036011,0.25358200000000003,1.0024899999999999,3.54675
421,2018-05-29,94.83000200000001,7472.589844,565.388,0.28284499999999996,1.00068,4.13098
422,2018-05-30,94.150002,7406.52002,559.590027,0.27774699999999997,0.999727,4.055280000000001
423,2018-05-31,93.989998,7494.169922,577.64502,0.29665199999999997,0.9980030000000001,4.19605
424,2018-06-01,94.190002,7541.450195,580.0430299999999,0.290022,1.00099,4.08049
425,2018-06-02,94.190002,7643.450195,591.807983,0.298413,0.9935299999999999,4.21994
426,2018-06-03,94.190002,7720.25,618.328979,0.302912,1.0001,4.2491900000000005
427,2018-06-04,94.019997,7514.470215,592.9849849999999,0.292158,1.00052,3.91125
428,2018-06-05,93.889999,7633.759765999999,609.302979,0.294313,1.00102,3.99391
429,2018-06-06,93.660004,7653.97998,607.1240230000001,0.298269,1.0006899999999999,3.96625
430,2018-06-07,93.400002,7678.240234000001,605.187012,0.29420599999999997,0.99875,4.08817
431,2018-06-08,93.550003,7624.919922,601.0770259999999,0.287963,1.00179,3.9246800000000004
432,2018-06-09,93.550003,7531.97998,597.562012,0.281894,1.0060799999999999,3.79529
433,2018-06-10,93.550003,6786.02002,526.479004,0.247658,0.998215,3.15883
434,2018-06-11,93.58000200000001,6906.919922,533.283997,0.25648200000000004,1.00193,3.23136
435,2018-06-12,93.800003,6582.359863000001,496.842987,0.23168899999999998,1.0007700000000002,2.7671099999999997
436,2018-06-13,93.709999,6349.899902,477.493988,0.221691,1.00353,2.56303
437,2018-06-14,94.769997,6675.350098,519.742004,0.24242600000000003,1.00395,2.96485
438,2018-06-15,94.790001,6456.580078,491.003998,0.234242,1.00695,2.64137
439,2018-06-16,94.790001,6550.160156,499.64199800000006,0.234041,1.00424,2.68967
440,2018-06-17,94.790001,6499.27002,500.44799800000004,0.232105,1.00548,2.69049
441,2018-06-18,94.75,6734.819823999999,518.890991,0.234371,1.0028299999999999,2.76064
442,2018-06-19,95.089996,6769.939941,537.9569700000001,0.23530900000000002,1.00022,2.77913
443,2018-06-20,95.059998,6776.549805,536.268005,0.232188,0.9988290000000001,2.8318
444,2018-06-21,94.870003,6729.740234000001,527.367004,0.22799699999999998,1.00053,2.9060799999999998
445,2018-06-22,94.519997,6083.689941,465.81698600000004,0.203407,1.003,2.56593
446,2018-06-23,94.519997,6162.47998,474.51998899999995,0.203515,1.0019799999999999,2.52641
447,2018-06-24,94.519997,6173.22998,457.671997,0.193633,1.0051,2.33681
448,2018-06-25,94.279999,6249.180176,460.30999800000006,0.19775299999999998,1.00062,2.39577
449,2018-06-26,94.68,6093.669922,432.77200300000004,0.18648399999999998,1.0005600000000001,2.19923
450,2018-06-27,95.290001,6157.129883,442.36499000000003,0.189633,0.997935,2.22757
451,2018-06-28,95.389999,5903.439941,422.36499000000003,0.178951,0.997193,2.134
452,2018-06-29,94.629997,6218.299805,436.009003,0.18671,1.0033299999999998,2.29425
453,2018-06-30,94.629997,6404.0,455.17999299999997,0.193425,0.999192,2.43684
454,2018-07-01,94.629997,6385.819824,453.917999,0.198573,0.998821,2.45308
455,2018-07-02,94.870003,6614.180176,475.34698499999996,0.21315100000000003,0.998859,2.71584
456,2018-07-03,94.870003,6529.589844,464.19500700000003,0.206315,1.00032,2.55206
457,2018-07-04,94.870003,6597.549805,467.31799299999994,0.209735,0.999195,2.6926
458,2018-07-05,94.470001,6639.140136999999,474.411987,0.202978,1.00614,2.6454400000000002
459,2018-07-06,94.040001,6673.5,474.01199299999996,0.20638099999999998,1.00316,2.6576299999999997
460,2018-07-07,94.040001,6856.930176000001,491.660004,0.20845,1.00621,2.7562
461,2018-07-08,94.040001,6773.879883,489.118988,0.209783,1.00425,2.7134400000000003
462,2018-07-09,94.08000200000001,6741.75,476.68200700000006,0.207929,1.0075,2.56472
463,2018-07-10,94.110001,6329.950195,434.424011,0.191889,1.0012,2.3309900000000003
464,2018-07-11,94.720001,6394.709961,446.51800499999996,0.189504,1.00116,2.40692
465,2018-07-12,94.809998,6228.810059,430.074005,0.185719,0.9990700000000001,2.31922
466,2018-07-13,94.75,6238.049805,434.027008,0.204272,1.00142,2.35145
467,2018-07-14,94.75,6276.120117,436.085999,0.207877,1.00265,2.30432
468,2018-07-15,94.75,6359.640136999999,449.85000599999995,0.219871,0.998352,2.36541
469,2018-07-16,94.510002,6741.75,480.65799000000004,0.23792800000000003,0.9991389999999999,2.6386700000000003
470,2018-07-17,94.970001,7321.040039,501.002014,0.252967,1.00013,2.97136
471,2018-07-18,95.08000200000001,7370.779785,480.51300000000003,0.2984,1.00221,2.79061
472,2018-07-19,95.16999799999999,7466.859863,469.618988,0.30251300000000003,0.998088,2.6288
473,2018-07-20,94.459999,7354.129883,450.69799800000004,0.271492,1.0010299999999999,2.31104
474,2018-07-21,94.459999,7419.290039,462.43600499999997,0.292259,1.00004,2.41973
475,2018-07-22,94.459999,7418.490234000001,459.657013,0.283534,0.999843,2.33205
476,2018-07-23,94.66999799999999,7711.109863,450.85299699999996,0.284384,0.9974959999999999,2.25294
477,2018-07-24,94.610001,8424.269531,479.372986,0.301456,0.996505,2.30803
478,2018-07-25,94.360001,8181.390137,472.493011,0.331706,0.998791,2.42502
479,2018-07-26,94.75,7951.580078,464.036987,0.309552,0.997951,2.22359
480,2018-07-27,94.68,8165.009765999999,469.665985,0.316882,0.9971180000000001,2.2423599999999997
481,2018-07-28,94.68,8192.150391,466.89800999999994,0.315229,0.9978870000000001,2.20717
482,2018-07-29,94.68,8218.459961,466.665009,0.308399,0.998919,2.1855900000000004
483,2018-07-30,94.360001,8180.47998,457.08099400000003,0.295923,0.9989100000000001,2.0955
484,2018-07-31,94.489998,7780.439941,433.867004,0.278009,0.9995069999999999,1.76747
485,2018-08-01,94.620003,7624.910156,420.747009,0.27626799999999996,0.999409,1.64753
486,2018-08-02,95.16999799999999,7567.149901999999,412.621002,0.261192,1.00066,1.66713
487,2018-08-03,95.139999,7434.390137,418.261993,0.258956,0.9990950000000001,1.5908200000000001
488,2018-08-04,95.139999,7032.850098000001,407.25201400000003,0.24072399999999997,0.998505,1.5728799999999998
489,2018-08-05,95.139999,7068.47998,410.51599100000004,0.244218,0.999347,1.6037700000000001
490,2018-08-06,95.360001,6951.799805,406.65799,0.23470500000000002,1.00095,1.55003
491,2018-08-07,95.220001,6753.120117,380.214996,0.230672,1.0015399999999999,1.50068
492,2018-08-08,95.099998,6305.799805,356.613007,0.201351,1.00169,1.30577
493,2018-08-09,95.5,6568.22998,365.588013,0.221435,1.00424,1.35808
494,2018-08-10,96.360001,6184.709961,334.175995,0.22543000000000002,1.00158,1.1954799999999999
495,2018-08-11,96.360001,6295.72998,322.112,0.217665,1.00985,1.1179700000000001
496,2018-08-12,96.360001,6322.689941,319.570007,0.22360100000000002,1.0004899999999999,1.15524
497,2018-08-13,96.389999,6297.569824,286.494995,0.223559,1.00393,1.01805
498,2018-08-14,96.730003,6199.709961,278.932007,0.21670599999999998,0.9975430000000001,0.963987
499,2018-08-15,96.699997,6308.52002,282.364014,0.216954,1.00125,1.09304
500,2018-08-16,96.650002,6334.72998,288.04599,0.21603200000000003,1.00122,1.3567799999999999
501,2018-08-17,96.099998,6580.629883,315.72900400000003,0.23811999999999997,0.997761,1.75312
502,2018-08-18,96.099998,6423.759765999999,295.81201200000004,0.224235,1.00286,1.5262200000000001
503,2018-08-19,96.099998,6506.069824,300.83401499999997,0.222723,1.00052,1.7424
504,2018-08-20,95.900002,6308.529785,274.315002,0.216457,1.00539,1.62345
505,2018-08-21,95.260002,6488.759765999999,281.944,0.21470799999999998,1.0007,1.81394
506,2018-08-22,95.150002,6376.709961,271.341003,0.206896,1.00035,1.8135299999999999
507,2018-08-23,95.620003,6534.879883,277.10400400000003,0.222162,0.998976,2.01266
508,2018-08-24,95.150002,6719.959961,282.96701,0.219806,1.00178,2.51459
509,2018-08-25,95.150002,6763.189941,279.64599599999997,0.217795,1.001,2.84476
510,2018-08-26,95.150002,6707.259765999999,275.196991,0.21484,0.9992270000000001,3.5506
511,2018-08-27,94.779999,6884.640137,285.602997,0.225437,0.9978020000000001,3.0119
512,2018-08-28,94.720001,7096.279785,296.49899300000004,0.23474499999999998,0.999395,3.21782
513,2018-08-29,94.599998,7047.160156,289.31201200000004,0.22621100000000002,1.00066,2.8350400000000002
514,2018-08-30,94.720001,6978.22998,284.105011,0.220902,1.00003,3.0939900000000002
515,2018-08-31,95.139999,7037.580078,283.003998,0.22207600000000002,1.0035100000000001,3.08262
516,2018-09-01,95.139999,7193.25,295.341003,0.22972199999999998,0.996813,3.0695099999999997
517,2018-09-02,95.139999,7272.720215,294.371002,0.224744,0.9978389999999999,2.99084
518,2018-09-03,95.139999,7260.060059,289.259003,0.225325,0.998642,2.92237
519,2018-09-04,95.41999799999999,7361.660156,285.722992,0.23126799999999997,0.999517,3.02995
520,2018-09-05,95.129997,6792.830078,232.330994,0.20743699999999998,1.00795,2.36729
521,2018-09-06,95.019997,6529.169922,230.21499599999999,0.207484,1.00091,2.45404
522,2018-09-07,95.370003,6467.069824,217.20300299999997,0.20766199999999999,1.0063600000000001,2.35322
523,2018-09-08,95.370003,6225.97998,197.951004,0.194437,1.0042799999999998,2.12588
524,2018-09-09,95.370003,6300.859863000001,196.923996,0.192781,1.00498,1.98705
525,2018-09-10,95.150002,6329.700195,197.078995,0.190839,1.00128,1.94649
526,2018-09-11,95.059998,6321.200195,185.065994,0.201071,1.00454,1.7680099999999999
527,2018-09-12,94.800003,6351.799805,183.330994,0.198293,1.00125,2.04628
528,2018-09-13,94.540001,6517.310059,211.354004,0.207806,1.00635,2.4100900000000003
529,2018-09-14,94.980003,6512.709961,211.748993,0.201743,1.0023600000000001,2.5707400000000002
530,2018-09-15,94.980003,6543.200195,223.07400499999997,0.203202,1.00086,2.4870200000000002
531,2018-09-16,94.980003,6517.180176,220.589005,0.20651,1.00096,2.47343
532,2018-09-17,94.510002,6281.200195,197.875,0.196827,1.00411,2.17768
533,2018-09-18,94.620003,6371.299805,209.975006,0.20841700000000002,1.00225,2.3786400000000003
534,2018-09-19,94.550003,6398.540039,209.96899399999998,0.20656300000000002,1.0006899999999999,2.30268
535,2018-09-20,93.910004,6519.669922,224.59100299999997,0.231897,1.0015399999999999,2.58071
536,2018-09-21,94.220001,6734.950195,246.584,0.24921100000000002,0.9944280000000001,2.57748
537,2018-09-22,94.220001,6721.97998,240.479996,0.239225,1.00092,2.3893400000000002
538,2018-09-23,94.220001,6710.629883,244.330002,0.281478,0.9995120000000001,2.39837
539,2018-09-24,94.260002,6595.410156,228.729996,0.259048,1.00063,2.24873
540,2018-09-25,94.129997,6446.470215,218.50500499999998,0.252306,1.00044,2.23088
541,2018-09-26,94.190002,6495.0,215.847,0.244767,1.00213,2.21978
542,2018-09-27,95.0,6676.75,228.494003,0.259216,0.997107,2.3406700000000003
543,2018-09-28,95.190002,6644.129883,222.401993,0.254127,1.00142,2.27274
544,2018-09-29,95.190002,6601.959961,231.63499500000003,0.25390799999999997,0.999602,2.22626
545,2018-09-30,95.190002,6625.560059,232.848007,0.25959899999999997,1.0003600000000001,2.23976
546,2018-10-01,95.300003,6589.620117,230.768005,0.258404,0.997925,2.25813
547,2018-10-02,95.510002,6556.100098,227.18099999999998,0.248286,0.999741,2.17484
548,2018-10-03,95.760002,6502.589844,220.488998,0.24113600000000002,0.998569,2.16625
549,2018-10-04,95.75,6576.689941,222.218002,0.24427800000000002,0.996185,2.17795
550,2018-10-05,95.620003,6622.47998,227.600998,0.24519200000000002,0.995778,2.20131
551,2018-10-06,95.620003,6588.310059,225.11999500000002,0.239771,0.9971770000000001,2.1566
552,2018-10-07,95.620003,6602.950195,226.119003,0.24513800000000002,0.996617,2.14799
553,2018-10-08,95.769997,6652.22998,229.25500499999998,0.249009,0.995814,2.22135
554,2018-10-09,95.68,6642.640136999999,227.981995,0.24391500000000002,0.9967790000000001,2.17528
555,2018-10-10,95.510002,6585.529785,225.768997,0.24159299999999997,0.993502,2.1673299999999998
556,2018-10-11,95.019997,6256.240234000001,189.49899299999998,0.207037,0.9930260000000001,1.80102
557,2018-10-12,95.220001,6274.580078,196.727005,0.21603200000000003,0.994102,1.86677
558,2018-10-13,95.220001,6285.990234000001,199.841003,0.21481,0.9880459999999999,1.8439599999999998
559,2018-10-14,95.220001,6290.930176,195.71499599999999,0.210144,0.9895700000000001,1.8134400000000002
560,2018-10-15,95.07,6596.540039,209.703995,0.22300100000000003,0.980138,1.83728
561,2018-10-16,95.050003,6596.109863000001,210.11999500000002,0.22797800000000001,0.975152,1.90947
562,2018-10-17,95.58000200000001,6544.430176,207.082993,0.24040300000000003,0.971225,2.08672
563,2018-10-18,95.900002,6476.709961,203.352005,0.239452,0.980858,1.9806700000000002
564,2018-10-19,95.709999,6465.410156,203.727005,0.242853,0.987712,1.9911900000000002
565,2018-10-20,95.709999,6489.189941,205.429993,0.244182,0.9838309999999999,2.10635
566,2018-10-21,95.709999,6482.350098,205.141998,0.24172399999999997,0.983548,2.03104
567,2018-10-22,96.010002,6487.160156,204.044006,0.24236100000000002,0.9839979999999999,1.9951299999999998
568,2018-10-23,95.959999,6475.740234000001,204.335999,0.242215,0.9879620000000001,2.00248
569,2018-10-24,96.43,6495.839844,203.852005,0.23776,0.988612,2.02758
570,2018-10-25,96.68,6476.290039,202.71899399999998,0.235646,0.988791,1.97413
571,2018-10-26,96.360001,6474.75,203.328995,0.23401100000000002,0.9897889999999999,2.04088
572,2018-10-27,96.360001,6480.379883,204.21000700000002,0.22876,0.9930969999999999,1.98648
573,2018-10-28,96.360001,6486.390136999999,205.365997,0.232871,0.998453,2.01348
574,2018-10-29,96.58000200000001,6332.629883,197.246994,0.22235700000000003,0.996859,1.8910799999999999
575,2018-10-30,97.010002,6334.27002,197.55599999999998,0.225093,0.9966709999999999,1.8899099999999998
576,2018-10-31,97.129997,6317.609863000001,197.380997,0.223471,0.988122,1.98901
577,2018-11-01,96.279999,6377.779785,198.871994,0.22294499999999998,0.99172,1.9496200000000001
578,2018-11-02,96.540001,6388.439941,200.634995,0.234244,0.993501,1.9514
579,2018-11-03,96.540001,6361.259765999999,200.186005,0.235706,0.999433,1.9335
580,2018-11-04,96.540001,6376.129883,207.48599199999998,0.24163800000000002,0.988708,1.93668
581,2018-11-05,96.349998,6419.660156,209.091003,0.246529,0.9931760000000001,1.9184299999999999
582,2018-11-06,96.32,6461.009765999999,218.451996,0.265596,0.9927959999999999,1.9568900000000002
583,2018-11-07,96.0,6530.140136999999,217.18299900000002,0.256718,0.9932700000000001,1.94511
584,2018-11-08,96.639999,6453.720215,212.231003,0.25604299999999997,0.994333,1.8741700000000001
585,2018-11-09,96.910004,6385.620117,210.07400499999997,0.255542,0.9948319999999999,1.83519
586,2018-11-10,96.910004,6409.220215,212.53300499999997,0.26123,0.99718,1.85664
587,2018-11-11,96.910004,6411.27002,211.33999599999999,0.27360500000000004,0.9904620000000001,1.8128900000000001
588,2018-11-12,97.540001,6371.27002,210.417999,0.267326,0.9891479999999999,1.82542
589,2018-11-13,97.300003,6359.490234000001,206.826004,0.257787,0.985118,1.75273
590,2018-11-14,96.800003,5738.350098,181.397003,0.23304299999999997,0.9666440000000001,1.5327
591,2018-11-15,96.93,5648.029785,180.80599999999998,0.241944,0.982022,1.4746299999999999
592,2018-11-16,96.470001,5575.549805,175.17700200000002,0.23885,0.9870270000000001,1.39679
593,2018-11-17,96.470001,5554.330078,174.00100700000002,0.244927,0.9858690000000001,1.3801
594,2018-11-18,96.470001,5623.540039,177.067001,0.24975799999999998,0.992533,1.46464
595,2018-11-19,96.190002,4871.490234000001,149.175003,0.224412,0.9827299999999999,1.17193
596,2018-11-20,96.809998,4451.870117,130.33900500000001,0.193193,0.968799,1.1240700000000001
597,2018-11-21,96.709999,4602.169922,136.701004,0.203688,0.987504,1.1905
598,2018-11-22,96.709999,4365.939941,126.706001,0.187797,0.998188,1.07474
599,2018-11-23,96.709999,4347.109863000001,123.295998,0.18121099999999998,0.98257,1.09048
600,2018-11-24,96.709999,3880.76001,113.494003,0.154205,0.980224,0.9442280000000001
601,2018-11-25,96.709999,4009.969971,116.449997,0.159607,0.9809690000000001,0.997627
602,2018-11-26,97.07,3779.1298829999996,108.334999,0.144795,0.9772430000000001,0.9565020000000001
603,2018-11-27,97.370003,3820.719971,110.010002,0.144374,0.98426,0.9795450000000001
604,2018-11-28,96.790001,4257.419922,122.438004,0.162237,0.9986219999999999,1.08164
605,2018-11-29,96.779999,4278.84668,117.542648,0.16508,0.9973770000000001,1.103917
606,2018-11-30,97.269997,4017.2685549999997,113.17141699999999,0.15863,0.991823,1.007193
607,2018-12-01,97.269997,4214.671875,118.63555900000001,0.16633199999999998,1.001052,1.073847
608,2018-12-02,97.269997,4139.87793,116.388901,0.160301,0.9983719999999999,1.048371
609,2018-12-03,97.040001,3894.1308590000003,108.925018,0.149536,0.9965940000000001,0.9753120000000001
610,2018-12-04,96.970001,3956.8937990000004,110.214188,0.147653,1.000031,0.9787889999999999
611,2018-12-05,96.970001,3753.9948729999996,102.475555,0.135936,0.992966,0.921127
612,2018-12-06,96.809998,3521.101807,91.761055,0.119594,0.998296,0.837274
613,2018-12-07,96.510002,3419.937256,93.294563,0.115263,1.001431,0.8476309999999999
614,2018-12-08,96.510002,3476.114746,92.159637,0.118993,1.019975,0.866957
615,2018-12-09,96.510002,3614.234375,95.142059,0.124328,1.0155020000000001,0.8865
616,2018-12-10,97.220001,3502.656006,91.685654,0.118253,1.016604,0.8483940000000001
617,2018-12-11,97.389999,3424.588135,88.945305,0.11283499999999999,1.009794,0.8214030000000001
618,2018-12-12,97.040001,3486.9501950000003,90.5933,0.11369000000000001,1.0097559999999999,0.847043
619,2018-12-13,97.059998,3313.677246,86.539314,0.1058,1.003378,0.79625
620,2018-12-14,97.440002,3242.4848629999997,84.308296,0.09774,1.002197,0.7832520000000001
621,2018-12-15,97.440002,3236.761719,84.440811,0.095439,1.004989,0.757736
622,2018-12-16,97.440002,3252.839111,85.2621,0.096278,1.0063360000000001,0.764506
623,2018-12-17,97.099998,3545.864746,95.133827,0.10969300000000001,1.009941,0.862115
624,2018-12-18,97.139999,3696.059082,101.11245699999999,0.11433,1.012868,0.9227489999999999
625,2018-12-19,97.040001,3745.9506840000004,101.268578,0.114245,1.022362,0.948865
626,2018-12-20,96.279999,4134.441406,116.21687299999999,0.12655,1.019417,1.046921
627,2018-12-21,96.959999,3896.5437009999996,109.49623100000001,0.11991600000000001,1.015506,1.001903
